Column 01,Column 02,Column 03,Column 04,Column 05,Column 06,Column 07,Column 08,Column 09,Column 10,Column 11,Column 12,Column 13,Column 14
82345999,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346000,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346001,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346002,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346003,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346004,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346005,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346006,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346007,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346008,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346009,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346010,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346011,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346012,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346013,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346014,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346015,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346016,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346017,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346018,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346019,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346020,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346021,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346022,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346023,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346024,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346025,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346026,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346027,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346028,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346029,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346030,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346031,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346032,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346036,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346037,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346038,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346039,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346040,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346041,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346042,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346043,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346044,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346045,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346046,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346047,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346048,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346049,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346050,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346051,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346052,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346053,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346054,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346055,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346056,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346057,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346058,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346059,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346060,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346061,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346062,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346063,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346064,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346065,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346066,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346067,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346068,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346069,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346070,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346806,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346808,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82346977,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359015,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359025,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359031,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359043,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359053,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359060,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359075,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359084,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359095,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359101,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359102,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359113,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359398,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359410A,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359417A,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359428A,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359438A,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359448A,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359459A,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359470A,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359479A,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359490A,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359508,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359519,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359526,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359543,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359561,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359564,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359577,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359593,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359594,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359601,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359613,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359618,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359628,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359637,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359657,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359669,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359679,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359686,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359700,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359864,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359865,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359866,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359867,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359868,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359869,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359870,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359871,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359872,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359873,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359874,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359875,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359876,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359877,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359878,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359879,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82359880,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82364806,15,250000,lumpsum, €,50,5, €,250000,see 'lifetime', €,5000.00,upon decommission, €
82315097,15,25000,lumpsum, €,40,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
270620,15,25000,lumpsum, €,39.53,5, €,25000,see 'lifetime', €,5000.00,upon decommission, €
82368009,15,10000,lumpsum, €,65,5, €,10000,see 'lifetime', €,5000.00,upon decommission, €
82368058,15,10000,lumpsum, €,65,5, €,10000,see 'lifetime', €,5000.00,upon decommission, €
32080,20,3000,lumpsum, €,20,5, €,3000,see 'lifetime', €,5000.00,upon decommission, €
71753,20,3000,lumpsum, €,20,5, €,3000,see 'lifetime', €,5000.00,upon decommission, €
82340017,20,3000,lumpsum, €,20,5, €,3000,see 'lifetime', €,5000.00,upon decommission, €
82346767,20,3000,lumpsum, €,20,5, €,3000,see 'lifetime', €,5000.00,upon decommission, €
82346768,20,3000,lumpsum, €,20,5, €,3000,see 'lifetime', €,5000.00,upon decommission, €
82346769,20,3000,lumpsum, €,20,5, €,3000,see 'lifetime', €,5000.00,upon decommission, €
82346770,20,3000,lumpsum, €,20,5, €,3000,see 'lifetime', €,5000.00,upon decommission, €
82337309,20,5000,lumpsum, €,500,3, €,5000,see 'lifetime', €,5000.00,upon decommission, €
82337311,20,5000,lumpsum, €,500,3, €,5000,see 'lifetime', €,5000.00,upon decommission, €
82337319,20,5000,lumpsum, €,500,3, €,5000,see 'lifetime', €,5000.00,upon decommission, €
82337321,20,5000,lumpsum, €,500,3, €,5000,see 'lifetime', €,5000.00,upon decommission, €
82337329,20,5000,lumpsum, €,500,3, €,5000,see 'lifetime', €,5000.00,upon decommission, €
82337337,20,5000,lumpsum, €,500,3, €,5000,see 'lifetime', €,5000.00,upon decommission, €
82337353,20,5000,lumpsum, €,500,3, €,5000,see 'lifetime', €,5000.00,upon decommission, €
82337355,20,5000,lumpsum, €,500,3, €,5000,see 'lifetime', €,5000.00,upon decommission, €
82311505,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311506,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311507,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311509,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311510,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311511,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311512,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311513,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311514,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311515,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311516,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311533,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311534,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311535,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311536,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311538,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311539,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311540,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311541,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311542,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311543,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311544,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311546,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311547,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311548,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311549,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311550,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311551,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82311552,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82350403,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82357849,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82357850,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82357851,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82357852,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82357853,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82357856,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82357868,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82359911,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82359970,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375770,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375771,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375772,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375773,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375774,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375775,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375776,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375777,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375779,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375780,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375781,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375782,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375783,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375784,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375785,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375786,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375787,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375788,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375789,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375790,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375791,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375792,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375793,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82375819,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377126,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82377127,25,50000,lumpsum, €,1250,5, €,50000,see 'lifetime', €,5000.00,upon decommission, €
82346101,25,85000,lumpsum, €,1250,5, €,85000,see 'lifetime', €,5000.00,upon decommission, €
82346102,25,85000,lumpsum, €,1250,5, €,85000,see 'lifetime', €,5000.00,upon decommission, €
90379,25,85000,lumpsum, €,1250,5, €,85000,see 'lifetime', €,5000.00,upon decommission, €
90381,25,85000,lumpsum, €,1250,5, €,85000,see 'lifetime', €,5000.00,upon decommission, €
15718,20,86000,lumpsum, €,1250,5, €,86000,see 'lifetime', €,5000.00,upon decommission, €
31197,20,86000,lumpsum, €,1250,5, €,86000,see 'lifetime', €,5000.00,upon decommission, €
82360125,20,86000,lumpsum, €,1250,5, €,86000,see 'lifetime', €,5000.00,upon decommission, €
82360127,20,86000,lumpsum, €,1250,5, €,86000,see 'lifetime', €,5000.00,upon decommission, €
90400,20,86000,lumpsum, €,1250,5, €,86000,see 'lifetime', €,5000.00,upon decommission, €
90402,20,86000,lumpsum, €,1250,5, €,86000,see 'lifetime', €,5000.00,upon decommission, €
31750,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
31751,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
31752,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
31753,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
32405,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
32406,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
32407,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
32408,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
72583,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
72584,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
72585,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82346086,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82346087,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82346088,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82346089,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82346090,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82346091,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82346092,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82346093,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82346094,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82346095,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82346096,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82349250,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82349251,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82349252,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82349253,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82349254,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
82349255,20,40000,lumpsum, €,12500,7, €,40000,see 'lifetime', €,5000.00,upon decommission, €
3576,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
3577,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
3585,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
3587,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
3605,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
3606,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
3607,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9460,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9462,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9481,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9482,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9483,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9484,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9485,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9486,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9487,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9488,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9489,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9490,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9491,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9492,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9493,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9494,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9495,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9509,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9510,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
9673,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
10696,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
10801,25,250000,lumpsum, €,5000,7, €,250000,see 'lifetime', €,5000.00,upon decommission, €
